reaction,name,bounds_changed,stoich_changed,lb_before,lb_after,ub_before,ub_after,costed,moves_proton
draw_prot_P06197,draw_prot_P06197,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P06208,draw_prot_P06208,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P06633,draw_prot_P06633,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P06700,draw_prot_P06700,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P06738,draw_prot_P06738,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P06773,draw_prot_P06773,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P06785,draw_prot_P06785,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07143,draw_prot_P07143,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07149,draw_prot_P07149,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07170,draw_prot_P07170,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07172,draw_prot_P07172,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07236,draw_prot_P07236,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07244,draw_prot_P07244,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07245,draw_prot_P07245,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07246,draw_prot_P07246,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07250,draw_prot_P07250,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07251,draw_prot_P07251,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07255,draw_prot_P07255,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07256,draw_prot_P07256,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07257,draw_prot_P07257,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07258,draw_prot_P07258,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07259,draw_prot_P07259,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07262,draw_prot_P07262,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07263,draw_prot_P07263,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07264,draw_prot_P07264,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07275,draw_prot_P07275,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07277,draw_prot_P07277,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07283,draw_prot_P07283,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07284,draw_prot_P07284,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07285,draw_prot_P07285,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07342,draw_prot_P07342,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07702,draw_prot_P07702,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07806,draw_prot_P07806,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07807,draw_prot_P07807,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P07991,draw_prot_P07991,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08019,draw_prot_P08019,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08067,draw_prot_P08067,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08417,draw_prot_P08417,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08425,draw_prot_P08425,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08431,draw_prot_P08431,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08432,draw_prot_P08432,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08456,draw_prot_P08456,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08465,draw_prot_P08465,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08525,draw_prot_P08525,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08536,draw_prot_P08536,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08566,draw_prot_P08566,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P08679,draw_prot_P08679,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09201,draw_prot_P09201,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09368,draw_prot_P09368,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09436,draw_prot_P09436,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09440,draw_prot_P09440,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09457,draw_prot_P09457,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09624,draw_prot_P09624,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09938,draw_prot_P09938,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P09950,draw_prot_P09950,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P0CW40,draw_prot_P0CW40,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P0CW41,draw_prot_P0CW41,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P0CX77,draw_prot_P0CX77,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P0CX78,draw_prot_P0CX78,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P0CX79,draw_prot_P0CX79,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P0CZ17,draw_prot_P0CZ17,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10127,draw_prot_P10127,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10174,draw_prot_P10174,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10356,draw_prot_P10356,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10614,draw_prot_P10614,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10659,draw_prot_P10659,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10869,draw_prot_P10869,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P10963,draw_prot_P10963,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P11154,draw_prot_P11154,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P11325,draw_prot_P11325,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P11353,draw_prot_P11353,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P11412,draw_prot_P11412,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P11491,draw_prot_P11491,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P11986,draw_prot_P11986,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P12683,draw_prot_P12683,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P12684,draw_prot_P12684,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P12695,draw_prot_P12695,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P12709,draw_prot_P12709,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P13188,draw_prot_P13188,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P13259,draw_prot_P13259,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P13298,draw_prot_P13298,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P13663,draw_prot_P13663,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P13711,draw_prot_P13711,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P14020,draw_prot_P14020,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P14065,draw_prot_P14065,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P14180,draw_prot_P14180,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P14540,draw_prot_P14540,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P14742,draw_prot_P14742,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P14843,draw_prot_P14843,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15019,draw_prot_P15019,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15179,draw_prot_P15179,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15180,draw_prot_P15180,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15202,draw_prot_P15202,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15274,draw_prot_P15274,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15454,draw_prot_P15454,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15496,draw_prot_P15496,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15624,draw_prot_P15624,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15625,draw_prot_P15625,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15700,draw_prot_P15700,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15703,draw_prot_P15703,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P15807,draw_prot_P15807,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16120,draw_prot_P16120,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16140,draw_prot_P16140,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16387,draw_prot_P16387,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16451,draw_prot_P16451,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16467,draw_prot_P16467,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16550,draw_prot_P16550,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16622,draw_prot_P16622,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16661,draw_prot_P16661,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16861,draw_prot_P16861,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P16862,draw_prot_P16862,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17255,draw_prot_P17255,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17423,draw_prot_P17423,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17505,draw_prot_P17505,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17649,draw_prot_P17649,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17695,draw_prot_P17695,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17709,draw_prot_P17709,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P17898,draw_prot_P17898,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P18408,draw_prot_P18408,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P18544,draw_prot_P18544,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P18562,draw_prot_P18562,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P18900,draw_prot_P18900,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P19097,draw_prot_P19097,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P19262,draw_prot_P19262,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P19358,draw_prot_P19358,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P19657,draw_prot_P19657,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P20048,draw_prot_P20048,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P20049,draw_prot_P20049,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P20051,draw_prot_P20051,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P20485,draw_prot_P20485,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P20967,draw_prot_P20967,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21147,draw_prot_P21147,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21182,draw_prot_P21182,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21264,draw_prot_P21264,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21306,draw_prot_P21306,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21373,draw_prot_P21373,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21592,draw_prot_P21592,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21595,draw_prot_P21595,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21623,draw_prot_P21623,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21672,draw_prot_P21672,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21801,draw_prot_P21801,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21826,draw_prot_P21826,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P21954,draw_prot_P21954,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22007,draw_prot_P22007,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22108,draw_prot_P22108,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22133,draw_prot_P22133,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22140,draw_prot_P22140,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22203,draw_prot_P22203,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22289,draw_prot_P22289,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22434,draw_prot_P22434,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22438,draw_prot_P22438,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22543,draw_prot_P22543,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22768,draw_prot_P22768,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P22803,draw_prot_P22803,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23254,draw_prot_P23254,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23337,draw_prot_P23337,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23501,draw_prot_P23501,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23542,draw_prot_P23542,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23776,draw_prot_P23776,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23797,draw_prot_P23797,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P23968,draw_prot_P23968,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P24031,draw_prot_P24031,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P24521,draw_prot_P24521,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25045,draw_prot_P25045,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25087,draw_prot_P25087,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25332,draw_prot_P25332,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25335,draw_prot_P25335,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25340,draw_prot_P25340,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25345,draw_prot_P25345,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25358,draw_prot_P25358,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25372,draw_prot_P25372,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25373,draw_prot_P25373,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25377,draw_prot_P25377,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25379,draw_prot_P25379,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25515,draw_prot_P25515,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25578,draw_prot_P25578,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25580,draw_prot_P25580,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25605,draw_prot_P25605,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P25628,draw_prot_P25628,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P26263,draw_prot_P26263,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P26364,draw_prot_P26364,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P26637,draw_prot_P26637,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P26725,draw_prot_P26725,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27472,draw_prot_P27472,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27515,draw_prot_P27515,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27616,draw_prot_P27616,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27680,draw_prot_P27680,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27697,draw_prot_P27697,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27796,draw_prot_P27796,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27809,draw_prot_P27809,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P27810,draw_prot_P27810,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28239,draw_prot_P28239,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28240,draw_prot_P28240,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28241,draw_prot_P28241,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28272,draw_prot_P28272,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28274,draw_prot_P28274,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28321,draw_prot_P28321,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28496,draw_prot_P28496,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28777,draw_prot_P28777,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28789,draw_prot_P28789,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P28834,draw_prot_P28834,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P29509,draw_prot_P29509,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P29703,draw_prot_P29703,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P29704,draw_prot_P29704,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P29952,draw_prot_P29952,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P30402,draw_prot_P30402,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P30624,draw_prot_P30624,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P30777,draw_prot_P30777,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P30902,draw_prot_P30902,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P30952,draw_prot_P30952,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P31115,draw_prot_P31115,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P31116,draw_prot_P31116,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P31373,draw_prot_P31373,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P31382,draw_prot_P31382,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P31412,draw_prot_P31412,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32048,draw_prot_P32048,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32178,draw_prot_P32178,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32179,draw_prot_P32179,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32190,draw_prot_P32190,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32191,draw_prot_P32191,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32263,draw_prot_P32263,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32264,draw_prot_P32264,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32288,draw_prot_P32288,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32316,draw_prot_P32316,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32327,draw_prot_P32327,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32340,draw_prot_P32340,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32347,draw_prot_P32347,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32352,draw_prot_P32352,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32353,draw_prot_P32353,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32356,draw_prot_P32356,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32366,draw_prot_P32366,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32368,draw_prot_P32368,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32375,draw_prot_P32375,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32377,draw_prot_P32377,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32378,draw_prot_P32378,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32383,draw_prot_P32383,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32419,draw_prot_P32419,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32449,draw_prot_P32449,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32451,draw_prot_P32451,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32452,draw_prot_P32452,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32459,draw_prot_P32459,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32462,draw_prot_P32462,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32463,draw_prot_P32463,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32469,draw_prot_P32469,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32473,draw_prot_P32473,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32476,draw_prot_P32476,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32477,draw_prot_P32477,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32563,draw_prot_P32563,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32567,draw_prot_P32567,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32573,draw_prot_P32573,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32582,draw_prot_P32582,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32603,draw_prot_P32603,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32604,draw_prot_P32604,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32610,draw_prot_P32610,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32614,draw_prot_P32614,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32621,draw_prot_P32621,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32622,draw_prot_P32622,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32626,draw_prot_P32626,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32642,draw_prot_P32642,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32643,draw_prot_P32643,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32784,draw_prot_P32784,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32785,draw_prot_P32785,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32796,draw_prot_P32796,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32799,draw_prot_P32799,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32842,draw_prot_P32842,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32861,draw_prot_P32861,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32891,draw_prot_P32891,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32895,draw_prot_P32895,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P32903,draw_prot_P32903,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33300,draw_prot_P33300,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33312,draw_prot_P33312,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33315,draw_prot_P33315,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33317,draw_prot_P33317,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33327,draw_prot_P33327,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33330,draw_prot_P33330,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33333,draw_prot_P33333,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33412,draw_prot_P33412,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33421,draw_prot_P33421,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33550,draw_prot_P33550,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33734,draw_prot_P33734,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P33775,draw_prot_P33775,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P34163,draw_prot_P34163,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P34227,draw_prot_P34227,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P35196,draw_prot_P35196,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P35202,draw_prot_P35202,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P35206,draw_prot_P35206,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P35497,draw_prot_P35497,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P35731,draw_prot_P35731,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P35842,draw_prot_P35842,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36001,draw_prot_P36001,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36010,draw_prot_P36010,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36013,draw_prot_P36013,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36014,draw_prot_P36014,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36051,draw_prot_P36051,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36107,draw_prot_P36107,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36136,draw_prot_P36136,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36143,draw_prot_P36143,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36148,draw_prot_P36148,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36150,draw_prot_P36150,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36165,draw_prot_P36165,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P36421,draw_prot_P36421,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P37012,draw_prot_P37012,False,True,0.0,0.0,inf,inf,True,False
draw_prot_P37254,draw_prot_P37254,False,True,0.0,0.0,inf,inf,True,False
